[-0.20834551 -0.00922257],[0 0 1]
[-0.21859544 -0.01024992],[1 0 0]
[-0.23182678 -0.01323134],[1 0 0]
[-0.24797749 -0.01615071],[0 1 0]
[-0.26596773 -0.01799024],[0 0 1]
[-0.28470349 -0.01873576],[0 1 0]
[-0.30508147 -0.02037798],[0 0 1]
[-0.32598345 -0.02090198],[0 0 1]
[-0.34728224 -0.02129879],[0 1 0]
[-0.36984259 -0.02256035],[0 1 0]
[-0.39351566 -0.02367306],[0 1 0]
[-0.41813977 -0.02462411],[1 0 0]
[-0.44454169 -0.02640193],[1 0 0]
[-0.472531   -0.02798931],[0 0 1]
[-0.49990182 -0.02737082],[1 0 0]
[-0.52845022 -0.0285484 ],[1 0 0]
[-0.55796224 -0.02951202],[0 1 0]
[-0.58721698 -0.02925475],[0 1 0]
[-0.61599748 -0.0287805 ],[0 1 0]
[-0.64409384 -0.02809635],[0 0 1]
[-0.67030603 -0.02621219],[1 0 0]
[-0.69645309 -0.02614707],[0 1 0]
[-0.72136108 -0.02490799],[1 0 0]
[-0.74587134 -0.02451026],[0 0 1]
[-0.76783538 -0.02196404],[0 0 1]
[-0.78712721 -0.01929183],[0 1 0]
[-0.80464212 -0.01751491],[0 0 1]
[-0.81929021 -0.01464809],[1 0 0]
[-0.83300023 -0.01371002],[0 1 0]
[-0.84470889 -0.01170866],[0 1 0]
[-0.85436481 -0.00965592],[1 0 0]
[-0.86292752 -0.00856271],[0 1 0]
[-0.86936259 -0.00643508],[1 0 0]
[-0.87464509 -0.0052825 ],[1 0 0]
[-0.87875514 -0.00411005],[0 0 1]
[-0.87967765 -0.00092251],[1 0 0]
[-8.79409275e-01  2.68373340e-04],[0 1 0]
[-0.87695099  0.00245828],[0 1 0]
[-0.87231175  0.00463924],[0 0 1]
[-0.86450877  0.00780298],[0 1 0]
[-0.85457195  0.00993682],[0 1 0]
[-0.84254108  0.01203088],[1 0 0]
[-0.82946678  0.0130743 ],[0 0 1]
[-0.81340712  0.01605966],[0 0 1]
[-0.79443756  0.01896956],[0 1 0]
[-0.77365295  0.02078461],[0 0 1]
[-0.75016394  0.023489  ],[0 1 0]
[-0.72510355  0.02506039],[0 1 0]
[-0.69862225  0.0264813 ],[0 0 1]
[-0.66988776  0.02873449],[1 0 0]
[-0.64109099  0.02879677],[0 1 0]
[-0.61143116  0.02965983],[1 0 0]
[-0.58212019  0.02931098],[1 0 0]
[-0.55337255  0.02874763],[1 0 0]
[-0.52540191  0.02797064],[0 1 0]
[-0.44349586  0.        ],[1 0 0]
[-0.44509087 -0.00159501],[1 0 0]
[-0.44826926 -0.00317839],[1 0 0]
[-0.45300782 -0.00473856],[0 1 0]
[-0.45827186 -0.00526405],[0 1 0]
[-0.46402273 -0.00575087],[1 0 0]
[-0.47121804 -0.00719531],[0 1 0]
[-0.47880459 -0.00758655],[0 1 0]
[-0.48672609 -0.0079215 ],[0 0 1]
[-0.49392357 -0.00719748],[0 1 0]
[-0.50134332 -0.00741975],[1 0 0]
[-0.50992987 -0.00858654],[0 0 1]
[-0.5176189  -0.00768903],[1 0 0]
[-0.52635277 -0.00873388],[0 1 0]
[-0.535066   -0.00871322],[1 0 0]
[-0.54469323 -0.00962724],[0 0 1]
[-0.55316237 -0.00846913],[1 0 0]
[-0.56241006 -0.0092477 ],[0 0 1]
[-0.57036733 -0.00795727],[0 0 1]
[-0.57697498 -0.00660765],[1 0 0]
[-0.58418403 -0.00720904],[0 1 0]
[-0.59094118 -0.00675715],[0 0 1]
[-0.59619669 -0.00525551],[0 1 0]
[-0.60091201 -0.00471532],[1 0 0]
[-0.60605266 -0.00514066],[1 0 0]
[-0.6115812  -0.00552854],[1 0 0]
[-0.61745751 -0.00587631],[1 0 0]
[-0.62363914 -0.00618163],[1 0 0]
[-0.63008168 -0.00644254],[1 0 0]
[-0.63673911 -0.00665743],[1 0 0]
[-0.64356419 -0.00682508],[0 1 0]
[-0.64950883 -0.00594464],[1 0 0]
[-0.65553144 -0.00602261],[1 0 0]
[-0.66159019 -0.00605875],[0 0 1]
[-0.66564331 -0.00405312],[1 0 0]
[-0.66966304 -0.00401974],[0 0 1]
[-0.67162202 -0.00195898],[0 0 1]
[-6.71506950e-01  1.15068125e-04],[1 0 0]
[-6.71318616e-01  1.88333805e-04],[0 0 1]
[-0.66905829  0.00226032],[1 0 0]
[-0.66674132  0.00231697],[0 0 1]
[-0.66238347  0.00435785],[0 1 0]
[-0.65701455  0.00536892],[1 0 0]
[-0.65167151  0.00534304],[0 0 1]
[-0.64439139  0.00728012],[0 0 1]
[-0.63522502  0.00916637],[1 0 0]
[-0.62623701  0.00898801],[0 0 1]
[-0.61549132  0.01074569],[0 1 0]
[-0.60406514  0.01142618],[1 0 0]
[-0.5930413   0.01102384],[0 0 1]
[-0.5805004  0.0125409],[0 1 0]
[-0.56753481  0.01296559],[1 0 0]
[-0.55524066  0.01229416],[0 1 0]
[-0.54270954  0.01253112],[0 0 1]
[-0.52903517  0.01367437],[0 1 0]
[-0.51532003  0.01371514],[0 0 1]
[-0.50066698  0.01465305],[1 0 0]
[-0.48718578  0.0134812 ],[0 1 0]
[-0.47397713  0.01320865],[0 1 0]
[-0.46113927  0.01283786],[0 0 1]
[-0.44776713  0.01337215],[0 0 1]
[-0.43395882  0.0138083 ],[0 0 1]
[-0.41981475  0.01414408],[0 0 1]
[-0.40543653  0.01437821],[0 1 0]
[-0.39192609  0.01351044],[1 0 0]
[-0.38037772  0.01154838],[0 1 0]
[-0.36987075  0.01050697],[0 1 0]
[-0.3604763   0.00939444],[0 1 0]
[-0.35225703  0.00821928],[1 0 0]
[-0.34626697  0.00599006],[0 0 1]
[-0.34054504  0.00572192],[0 0 1]
[-0.33512805  0.00541699],[0 1 0]
[-0.33105047  0.00407759],[0 0 1]
[-0.32733801  0.00371245],[0 1 0]
[-0.32501393  0.00232408],[0 0 1]
[-0.32309268  0.00192125],[0 1 0]
[-0.32258617  0.00050651],[0 1 0]
[-0.32349753 -0.00091136],[1 0 0]
[-0.32682112 -0.00332359],[0 1 0]
[-0.3315363  -0.00471518],[0 0 1]
[-0.33661356 -0.00507726],[1 0 0]
[-0.34402081 -0.00740725],[1 0 0]
[-0.35371069 -0.00968987],[0 1 0]
[-0.36462027 -0.01090958],[1 0 0]
[-0.3776775  -0.01305723],[0 1 0]
[-0.39179452 -0.01411702],[0 1 0]
[-0.40687451 -0.01507999],[1 0 0]
[-0.42381216 -0.01693764],[1 0 0]
[-0.44248707 -0.01867491],[1 0 0]
[-0.46276434 -0.02027727],[1 0 0]
[-0.48449533 -0.021731  ],[1 0 0]
[-0.50751893 -0.0230236 ],[0 0 1]
[-0.52966309 -0.02214415],[0 0 1]
[-0.55076176 -0.02109867],[1 0 0]
[-0.57265693 -0.02189517],[0 1 0]
[-0.5941855  -0.02152857],[1 0 0]
[-0.61618861 -0.02200311],[1 0 0]
[-0.6385062  -0.02231758],[1 0 0]
[-0.66097894 -0.02247275],[0 0 1]
[-0.68145026 -0.02047132],[0 0 1]
[-0.69978145 -0.01833119],[0 1 0]
[-0.71685193 -0.01707049],[1 0 0]
[-0.73355286 -0.01670093],[0 1 0]
[-0.74878121 -0.01522835],[1 0 0]
[-0.76344624 -0.01466503],[0 1 0]
[-0.77646368 -0.01301743],[0 1 0]
[-0.78776135 -0.01129768],[1 0 0]
[-0.79827878 -0.01051742],[0 1 0]
[-0.80696146 -0.00868268],[0 0 1]
[-0.8127658  -0.00580434],[0 0 1]
[-0.81566334 -0.00289755],[0 0 1]
[-8.15640123e-01  2.32218636e-05],[1 0 0]
[-0.81469624  0.00094388],[1 0 0]
[-0.81283624  0.00186   ],[1 0 0]
[-0.81006911  0.00276713],[1 0 0]
[-0.80640834  0.00366078],[1 0 0]
[-0.80187196  0.00453638],[1 0 0]
[-0.79648264  0.00538932],[0 0 1]
[-0.78826775  0.00821488],[1 0 0]
[-0.77926995  0.0089978 ],[0 1 0]
[-0.76853718  0.01073277],[0 0 1]
[-0.75512828  0.0134089 ],[0 1 0]
[-0.74011921  0.01500907],[1 0 0]
[-0.72459804  0.01552116],[1 0 0]
[-0.7086591   0.01593895],[0 0 1]
[-0.6904024   0.01825669],[0 1 0]
[-0.67094625  0.01945616],[0 0 1]
[-0.64942062  0.02152562],[0 0 1]
[-0.62597359  0.02344704],[0 0 1]
[-0.60077075  0.02520283],[0 1 0]
[-0.57499428  0.02577647],[0 0 1]
[-0.54783388  0.02716041],[0 0 1]
[-0.51949186  0.02834201],[1 0 0]
[-0.49218065  0.02731121],[0 1 0]
[-0.46510473  0.02707592],[0 1 0]
[-0.43846526  0.02663947],[1 0 0]
[-0.41345738  0.02500788],[0 0 1]
[-0.38826061  0.02519677],[1 0 0]
[-0.36505121  0.0232094 ],[0 1 0]
[-0.34298659  0.02206462],[0 0 1]
[-0.32121124  0.02177534],[0 0 1]
[-0.29986225  0.021349  ],[1 0 0]
[-0.28106809  0.01879416],[0 0 1]
[-0.26293661  0.01813148],[1 0 0]
[-0.24756685  0.01536975],[0 0 1]
[-0.23303871  0.01452814],[1 0 0]
[-0.2214241   0.01161461],[0 1 0]
[-0.2117779  0.0096462],[1 0 0]
[-0.20514389  0.00663401],[0 0 1]
[-0.19955119  0.0055927 ],[1 0 0]
[-0.19702372  0.00252747],[0 0 1]
[-0.19557211  0.00145161],[1 0 0]
[-0.19720242 -0.0016303 ],[0 0 1]
[-0.19990783 -0.00270542],[1 0 0]
[-0.20567698 -0.00576915],[1 0 0]
[-0.21448512 -0.00880815],[1 0 0]
[-0.22629334 -0.01180821],[0 1 0]
[-0.24004724 -0.01375391],[0 1 0]
[-0.25568043 -0.01563319],[1 0 0]
[-0.27411353 -0.0184331 ],[0 0 1]
[-0.29324791 -0.01913437],[1 0 0]
[-0.31497565 -0.02172775],[0 0 1]
[-0.3371679  -0.02219225],[1 0 0]
[-0.36168662 -0.02451872],[0 1 0]
[-0.38737249 -0.02568587],[1 0 0]
[-0.41505185 -0.02767936],[0 1 0]
[-0.443531   -0.02847915],[1 0 0]
[-0.4736049 -0.0300739],[1 0 0]
[-0.50505235 -0.03144745],[0 0 1]
[-0.53563883 -0.03058648],[0 0 1]
[-0.56513502 -0.0294962 ],[0 0 1]
[-0.5933205  -0.02818548],[1 0 0]
[-0.62198687 -0.02866637],[1 0 0]
[-0.650926   -0.02893913],[1 0 0]
[-0.67993323 -0.02900723],[0 1 0]
[-0.70781047 -0.02787723],[0 1 0]
[-0.73437537 -0.02656491],[1 0 0]
[-0.76046271 -0.02608734],[0 0 1]
[-0.78391935 -0.02345663],[0 0 1]
[-0.80461608 -0.02069673],[1 0 0]
[-0.82444611 -0.01983004],[1 0 0]
[-0.84331389 -0.01886777],[0 0 1]
[-0.85913491 -0.01582102],[0 1 0]
[-0.87284337 -0.01370846],[0 1 0]
[-0.8843861  -0.01154273],[1 0 0]
[-0.89472116 -0.01033506],[0 0 1]
[-0.90181325 -0.00709208],[0 0 1]
[-0.90563937 -0.00382612],[1 0 0]
[-0.90818756 -0.00254819],[0 1 0]
[-9.08450011e-01 -2.62451150e-04],[0 1 0]
[-0.90642593  0.00202409],[0 0 1]
[-0.90112148  0.00530444],[1 0 0]
[-0.89455328  0.0065682 ],[1 0 0]
[-0.88674266  0.00781062],[0 1 0]
[-0.87671612  0.01002653],[0 1 0]
[-0.86450949  0.01220663],[0 0 1]
[-0.84916902  0.01534047],[0 1 0]
[-0.8317569   0.01741212],[0 1 0]
[-0.81234902  0.01940788],[0 0 1]
[-0.79003638  0.02231265],[0 0 1]
[-0.57437279  0.        ],[0 0 1]
[-0.57299346  0.00137933],[0 1 0]
[-0.57124502  0.00174844],[0 0 1]
[-0.56814045  0.00310457],[0 0 1]
[-0.56370281  0.00443764],[1 0 0]
[-0.55996511  0.0037377 ],[1 0 0]
[-0.55695521  0.0030099 ],[1 0 0]
[-0.55469555  0.00225966],[0 1 0]
[-0.552203    0.00249255],[0 1 0]
[-0.54949619  0.00270681],[1 0 0]
[-0.54759534  0.00190085],[1 0 0]
[-0.54651467  0.00108067],[1 0 0]
[-5.46262268e-01  2.52402440e-04],[0 0 1]
[-0.54484002  0.00142225],[1 0 0]
[-0.54425857  0.00058145],[0 0 1]
[-0.54252227  0.0017363 ],[0 0 1]
[-0.53964412  0.00287815],[1 0 0]
[-0.53764568  0.00199844],[0 0 1]
[-0.53454192  0.00310376],[1 0 0]
[-0.5323561   0.00218582],[1 0 0]
[-0.5311046   0.00125149],[0 1 0]
[-0.52979682  0.00130778],[0 1 0]
[-0.52844255  0.00135427],[0 0 1]
[-0.52605196  0.00239059],[1 0 0]
[-0.52464297  0.00140899],[0 1 0]
[-0.52322615  0.00141682],[0 1 0]
[-0.52181212  0.00141403],[1 0 0]
[-5.21411492e-01  4.00628297e-04],[0 0 1]
[-0.52002727  0.00138422],[0 0 1]
[-0.51766983  0.00235744],[1 0 0]
[-0.51635686  0.00131297],[1 0 0]
[-5.16098193e-01  2.58663120e-04],[0 0 1]
[-0.51489578  0.00120241],[1 0 0]
[-5.14758632e-01  1.37148450e-04],[1 0 0]
[-0.51568778 -0.00092914],[0 1 0]
[-0.51667625 -0.00098847],[0 0 1]
[-5.16716635e-01 -4.03870075e-05],[0 1 0]
[-5.16808635e-01 -9.19993937e-05],[0 0 1]
[-0.51595156  0.00085708],[1 0 0]
[-5.16151828e-01 -2.00271042e-04],[1 0 0]
[-0.51740795 -0.00125612],[0 0 1]
[-5.17710493e-01 -3.02547059e-04],[1 0 0]
[-0.5190572  -0.00134671],[0 1 0]
[-0.52043797 -0.00138077],[0 0 1]
[-5.20842441e-01 -4.04473349e-04],[0 1 0]
[-5.21267587e-01 -4.25145623e-04],[1 0 0]
[-0.52271022 -0.00144263],[1 0 0]
[-0.52515951 -0.00244929],[0 1 0]
[-0.5275971  -0.00243759],[1 0 0]
[-0.5310047 -0.0034076],[0 1 0]
[-0.53435676 -0.00335206],[0 1 0]
[-0.53762815 -0.00327139],[1 0 0]
[-0.54179435 -0.0041662 ],[1 0 0]
[-0.54682416 -0.0050298 ],[1 0 0]
[-0.55267991 -0.00585575],[1 0 0]
[-0.55931783 -0.00663792],[0 0 1]
[-0.56468837 -0.00537054],[1 0 0]
[-0.57075152 -0.00606315],[0 1 0]
[-0.5764622  -0.00571068],[0 1 0]
[-0.58177806 -0.00531587],[1 0 0]
[-0.5876598  -0.00588173],[1 0 0]
[-0.59406402 -0.00640423],[1 0 0]
[-0.60094369 -0.00687967],[0 0 1]
[-0.60624846 -0.00530477],[0 1 0]
[-0.61093969 -0.00469123],[1 0 0]
[-0.61598333 -0.00504364],[0 1 0]
[-0.62034292 -0.00435959],[1 0 0]
[-0.62498708 -0.00464416],[1 0 0]
[-0.6298825  -0.00489542],[1 0 0]
[-0.63499422 -0.00511173],[1 0 0]
[-0.64028595 -0.00529172],[0 1 0]
[-0.64472028 -0.00443434],[1 0 0]
[-0.64926607 -0.00454578],[0 0 1]
[-0.65189151 -0.00262545],[0 1 0]
[-0.65357834 -0.00168683],[0 1 0]
[-0.65431485 -0.0007365 ],[1 0 0]
[-0.65509591 -0.00078107],[0 1 0]
[-6.54916130e-01  1.79781329e-04],[0 1 0]
[-0.65377675  0.00113938],[0 1 0]
[-0.65168566  0.00209109],[0 0 1]
[-0.64765738  0.00402827],[0 0 1]
[-0.64172     0.00593738],[0 0 1]
[-0.63391514  0.00780487],[1 0 0]
[-0.62629792  0.00761722],[0 1 0]
[-0.61792259  0.00837533],[0 1 0]
[-0.60884923  0.00907336],[1 0 0]
[-0.60014344  0.00870579],[0 0 1]
[-0.5898686   0.01027484],[1 0 0]
[-0.5801     0.0097686],[0 1 0]
[-0.56990967  0.01019033],[0 1 0]
[-0.55937313  0.01053655],[0 0 1]
[-0.54756879  0.01180434],[0 0 1]
[-0.53458483  0.01298396],[0 1 0]
[-0.52151849  0.01306634],[0 0 1]
[-0.50746775  0.01405074],[0 1 0]
[-0.49353795  0.0139298 ],[0 0 1]
[-0.4788333   0.01470465],[0 0 1]
[-0.46346338  0.01536992],[1 0 0]
[-0.44954203  0.01392135],[0 0 1]
[-0.43517155  0.01437048],[0 0 1]
[-0.42045653  0.01471503],[0 1 0]
[-0.40650279  0.01395374],[0 0 1]
[-0.39240931  0.01409348],[0 1 0]
[-0.37927455  0.01313476],[1 0 0]
[-0.36818872  0.01108583],[0 1 0]
[-0.35822669  0.00996203],[0 1 0]
[-0.3494547   0.00877199],[0 0 1]
[-0.34093018  0.00852452],[0 0 1]
[-0.33270813  0.00822205],[0 0 1]
[-0.32484077  0.00786735],[0 1 0]
[-0.31837733  0.00646345],[0 0 1]
[-0.31235763  0.00601969],[0 1 0]
[-0.30781831  0.00453932],[0 1 0]
[-0.30478666  0.00303165],[0 0 1]
[-0.30228075  0.00250591],[0 1 0]
[-0.30131544  0.00096532],[1 0 0]
[-0.3028964  -0.00158097],[1 0 0]
[-0.30701432 -0.00411792],[0 1 0]
[-0.31264471 -0.00563039],[1 0 0]
[-0.32075374 -0.00810903],[1 0 0]
[-0.33129194 -0.0105382 ],[0 0 1]
[-0.34219375 -0.01090181],[0 0 1]
[-0.35338993 -0.01119618],[1 0 0]
[-0.36680791 -0.01341799],[1 0 0]
[-0.38235894 -0.01555103],[0 1 0]
[-0.39893786 -0.01657892],[1 0 0]
[-0.41743009 -0.01849223],[0 1 0]
[-0.43670519 -0.0192751 ],[0 0 1]
[-0.45562464 -0.01891945],[1 0 0]
[-0.47605037 -0.02042573],[1 0 0]
[-0.4978315  -0.02178113],[1 0 0]
[-0.52080569 -0.02297419],[0 1 0]
[-0.54380084 -0.02299514],[0 1 0]
[-0.56664456 -0.02284372],[1 0 0]
[-0.59016633 -0.02352177],[1 0 0]
[-0.61419216 -0.02402583],[1 0 0]
[-0.63854687 -0.02435471],[0 1 0]
[-0.66205645 -0.02350959],[0 0 1]
[-0.68355721 -0.02150076],[0 1 0]
[-0.7039038  -0.02034659],[1 0 0]
[-0.72396308 -0.02005928],[1 0 0]
[-0.74360851 -0.01964542],[1 0 0]
[-0.76272108 -0.01911257],[0 1 0]
[-0.78019015 -0.01746907],[1 0 0]
[-0.79691928 -0.01672913],[0 1 0]
[-0.81182062 -0.01490134],[1 0 0]
[-0.82581976 -0.01399914],[0 1 0]
[-0.83785027 -0.01203051],[0 1 0]
[-0.84785784 -0.01000756],[1 0 0]
[-0.85679927 -0.00894143],[0 1 0]
[-0.86363756 -0.00683829],[1 0 0]
[-0.86934543 -0.00570787],[0 0 1]
[-0.87190079 -0.00255536],[0 1 0]
[-8.72293961e-01 -3.93167818e-04],[0 0 1]
[-0.86952346  0.0027705 ],[1 0 0]
[-0.86559976  0.00392369],[0 0 1]
[-0.85853799  0.00706178],[0 0 1]
[-0.84836605  0.01017194],[1 0 0]
[-0.83712583  0.01124021],[0 1 0]
[-0.82386587  0.01325997],[0 0 1]
[-0.80764634  0.01621953],[0 1 0]
[-0.78954508  0.01810126],[1 0 0]
[-0.7706542   0.01889088],[0 1 0]
[-0.75007545  0.02057875],[0 0 1]
[-0.72692582  0.02314963],[0 0 1]
[-0.70134406  0.02558176],[0 0 1]
[-0.6734915   0.02785256],[0 0 1]
[-0.64355224  0.02993925],[0 1 0]
[-0.61273263  0.03081961],[1 0 0]
[-0.58225245  0.03048018],[0 0 1]
[-0.55033464  0.03191781],[0 1 0]
[-0.51821652  0.03211812],[1 0 0]
[-0.48713877  0.03107775],[1 0 0]
[-0.45733392  0.02980485],[0 0 1]
[-0.42702279  0.03031113],[1 0 0]
[-0.39842589  0.0285969 ],[0 0 1]
[-0.36974588  0.02868001],[1 0 0]
[-0.34317923  0.02656665],[0 1 0]
[-0.31790062  0.02527861],[0 1 0]
[-0.29406867  0.02383194],[1 0 0]
[-0.27282535  0.02124332],[0 1 0]
[-0.25329037  0.01953498],[0 0 1]
[-0.2345677   0.01872267],[1 0 0]
[-0.21875116  0.01581654],[0 0 1]
[-0.20391532  0.01483583],[0 1 0]
[-0.19112611  0.01278922],[0 0 1]
[-0.17943707  0.01168903],[0 1 0]
[-0.16989448  0.0095426 ],[0 0 1]
[-0.16153413  0.00836035],[0 0 1]
[-0.15438593  0.0071482 ],[0 1 0]
[-0.14947435  0.00491158],[0 0 1]
[-0.1458156   0.00365875],[1 0 0]
[-0.14542144  0.00039416],[0 1 0]
[-0.14729312 -0.00187168],[0 0 1]
[-0.15042467 -0.00313155],[1 0 0]
[-0.15680595 -0.00638128],[0 1 0]
[-0.16541569 -0.00860973],[0 0 1]
[-0.17522386 -0.00980817],[1 0 0]
[-0.18819449 -0.01297064],[1 0 0]
[-0.20427716 -0.01608267],[0 0 1]
[-0.47919543  0.        ],[1 0 0]
[-0.48052747 -0.00133204],[0 0 1]
[-0.48118165 -0.00065418],[0 0 1]
[-4.81153097e-01  2.85517578e-05],[0 1 0]
[-4.81442028e-01 -2.88931221e-04],[0 0 1]
[-4.81046293e-01  3.95735358e-04],[0 1 0]
[-4.80968835e-01  7.74578492e-05],[0 0 1]
[-0.48021023  0.0007586 ],[1 0 0]
[-0.48077612 -0.00056589],[0 0 1]
[-4.80662302e-01  1.13821009e-04],[0 1 0]
[-4.80869615e-01 -2.07312788e-04],[0 0 1]
[-4.80396519e-01  4.73095443e-04],[0 0 1]
[-0.47924653  0.00114998],[0 1 0]
[-0.47842821  0.00081832],[0 0 1]
[-0.47694763  0.00148058],[1 0 0]
[-4.76815792e-01  1.31837888e-04],[0 1 0]
[-4.77033676e-01 -2.17883717e-04],[0 0 1]
[-4.76599663e-01  4.34012812e-04],[0 0 1]
[-0.47551698  0.00108269],[1 0 0]
[-4.75793655e-01 -2.76678008e-04],[0 1 0]
[-0.47642764 -0.00063399],[0 0 1]
[-4.76414236e-01  1.34075334e-05],[0 1 0]
[-4.76753532e-01 -3.39295876e-04],[0 0 1]
[-4.76443012e-01  3.10520164e-04],[0 1 0]
[-4.76484981e-01 -4.19695851e-05],[0 1 0]
[-4.76879129e-01 -3.94147704e-04],[1 0 0]
[-0.47862253 -0.0017434 ],[1 0 0]
[-0.48170223 -0.0030797 ],[1 0 0]
[-0.48609532 -0.0043931 ],[0 1 0]
[-0.4907691  -0.00467378],[0 0 1]
[-0.4946887 -0.0039196],[0 0 1]
[-0.49782486 -0.00313616],[0 1 0]
[-0.50115413 -0.00332927],[0 1 0]
[-0.50465161 -0.00349748],[0 1 0]
[-0.50829111 -0.0036395 ],[0 0 1]
[-0.51104538 -0.00275427],[1 0 0]
[-0.51489378 -0.0038484 ],[0 1 0]
[-0.51880746 -0.00391368],[0 0 1]
[-0.52175707 -0.00294961],[0 0 1]
[-0.5237205  -0.00196343],[0 1 0]
[-0.52568301 -0.00196251],[0 0 1]
[-0.52662989 -0.00094688],[1 0 0]
[-0.52855404 -0.00192415],[1 0 0]
[-0.53144102 -0.00288698],[0 1 0]
[-0.5342692  -0.00282817],[0 0 1]
[-0.53601736 -0.00174816],[0 0 1]
[-0.5366724  -0.00065504],[0 1 0]
[-0.53722941 -0.00055701],[0 0 1]
[-0.53668422  0.00054519],[1 0 0]
[-5.37040920e-01 -3.56697121e-04],[1 0 0]
[-0.53829683 -0.00125591],[0 1 0]
[-0.53944254 -0.00114571],[1 0 0]
[-0.54146946 -0.00202693],[1 0 0]
[-0.54436242 -0.00289296],[1 0 0]
[-0.54809975 -0.00373733],[0 0 1]
[-0.5506535  -0.00255374],[0 0 1]
[-0.55200455 -0.00135105],[0 1 0]
[-0.55314282 -0.00113827],[1 0 0]
[-0.55505979 -0.00191698],[1 0 0]
[-0.55774116 -0.00268137],[1 0 0]
[-0.56116691 -0.00342575],[0 0 1]
[-0.5633115  -0.00214458],[0 0 1]
[-0.56415894 -0.00084744],[0 0 1]
[-5.63702931e-01  4.56008007e-04],[0 0 1]
[-0.56194687  0.00175606],[0 1 0]
[-0.55990383  0.00204304],[0 1 0]
[-0.55758904  0.00231479],[0 0 1]
[-0.55401976  0.00356928],[0 1 0]
[-0.55022264  0.00379712],[0 1 0]
[-0.54622606  0.00399658],[0 0 1]
[-0.5410599   0.00516616],[0 1 0]
[-0.53576285  0.00529706],[0 0 1]
[-0.52937458  0.00638827],[0 1 0]
[-0.522943    0.00643158],[1 0 0]
[-0.51751633  0.00542666],[0 0 1]
[-0.51113528  0.00638105],[0 1 0]
[-0.50484769  0.00628759],[0 0 1]
[-0.49770065  0.00714704],[0 0 1]
[-0.48974766  0.00795299],[0 1 0]
[-0.48204811  0.00769955],[0 0 1]
[-0.47365939  0.00838872],[0 0 1]
[-0.46464381  0.00901558],[0 0 1]
[-0.45506809  0.00957572],[0 0 1]
[-0.44500274  0.01006535],[0 0 1]
[-0.43452141  0.01048133],[0 0 1]
[-0.42370024  0.01082117],[1 0 0]
[-0.41461714  0.0090831 ],[1 0 0]
[-0.40733693  0.00728022],[0 1 0]
[-0.4009111   0.00642583],[0 0 1]
[-0.39438479  0.0065263 ],[0 0 1]
[-0.38780351  0.00658129],[0 0 1]
[-0.38121274  0.00659076],[0 0 1]
[-0.3746577   0.00655505],[0 1 0]
[-0.3691829   0.00547479],[0 0 1]
[-0.36382525  0.00535765],[1 0 0]
[-0.36062054  0.00320471],[1 0 0]
[-0.35959005  0.0010305 ],[1 0 0]
[-0.36074058 -0.00115054],[1 0 0]
[-0.36406454 -0.00332396],[0 1 0]
[-0.36853984 -0.0044753 ],[1 0 0]
[-0.3751366  -0.00659676],[0 1 0]
[-0.38281037 -0.00767377],[1 0 0]
[-0.39250894 -0.00969857],[1 0 0]
[-0.40416553 -0.0116566 ],[0 1 0]
[-0.41669884 -0.0125333 ],[1 0 0]
[-0.43102022 -0.01432138],[0 1 0]
[-0.44602704 -0.01500683],[1 0 0]
[-0.46261042 -0.01658338],[0 1 0]
[-0.47964866 -0.01703824],[1 0 0]
[-0.49801557 -0.01836691],[0 1 0]
[-0.51657417 -0.0185586 ],[0 1 0]
[-0.53518545 -0.01861128],[0 0 1]
[-0.55270985 -0.0175244 ],[1 0 0]
[-0.57101619 -0.01830634],[0 1 0]
[-0.5889681  -0.01795191],[1 0 0]
[-0.60743287 -0.01846478],[1 0 0]
[-0.6262755  -0.01884263],[1 0 0]
[-0.64536017 -0.01908467],[0 0 1]
[-0.66255181 -0.01719164],[1 0 0]
[-0.67973122 -0.01717941],[1 0 0]
[-0.69678198 -0.01705077],[0 1 0]
[-0.71259153 -0.01580954],[1 0 0]
[-0.72805836 -0.01546683],[1 0 0]
[-0.7430861  -0.01502775],[1 0 0]
[-0.7575841  -0.01449799],[1 0 0]
[-0.77146781 -0.01388371],[1 0 0]
[-0.78465915 -0.01319134],[1 0 0]
[-0.79708665 -0.0124275 ],[1 0 0]
[-0.8086855  -0.01159885],[0 0 1]
[-0.81739749 -0.00871199],[0 0 1]
[-0.82318041 -0.00578292],[0 0 1]
[-0.82600697 -0.00282656],[1 0 0]
[-0.82786403 -0.00185706],[1 0 0]
[-0.82874305 -0.00087902],[0 1 0]
[-0.82764001  0.00110304],[0 1 0]
[-0.82455995  0.00308006],[1 0 0]
[-0.8205171   0.00404285],[1 0 0]
[-0.81553039  0.00498671],[1 0 0]
[-0.80962354  0.00590685],[0 0 1]
[-0.80082524  0.00879831],[0 1 0]
[-0.79017927  0.01064597],[0 0 1]
[-0.77674036  0.01343891],[0 0 1]
[-0.76058019  0.01616017],[0 1 0]
[-0.74278865  0.01779154],[0 1 0]
[-0.72346912  0.01931953],[0 1 0]
[-0.70273879  0.02073033],[0 1 0]
[-0.68072865  0.02201014],[0 1 0]
[-0.6575832   0.02314545],[0 0 1]
[-0.63245971  0.02512349],[1 0 0]
[-0.6075342   0.02492551],[0 1 0]
[-0.5819858  0.0255484],[0 0 1]
[-0.55500174  0.02698406],[1 0 0]
[-0.5287825   0.02621924],[0 0 1]
